"NUTS_ID" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15"
"215" "ES61" 13973.0522354719 14854.2576858596 15739.7747785718 16625.2339261954 17515.901576746 18365.0067500476 19075.2342136452 19506.867655076 19572.153287694 19358.238500041 19052.7261546278 18753.9009539587 18503.6114157975 18319.0819052747 18184.9589609929
"216" "PT16" 13158.5684506568 13589.1608850548 14042.3823673477 14542.5962038216 15107.3845219871 15715.5140567432 16280.5700194711 16713.6553724729 16976.9818749355 17142.5764264501 17302.1488266182 17476.5966468091 17702.4736461335 17972.0781202125 18277.3125812858
"217" "EL62" 16911.7089943238 17993.2395047678 19056.89657612 20117.8884485257 21102.3199099512 21933.4335965984 22534.1009590773 22757.8440725419 22484.728858694 21681.5661876286 20589.6103120497 19453.0648946407 18549.795948157 17909.1791022116 17424.6226347122
"218" "EL53" 14864.173140289 16064.1047769623 17205.7687111894 18172.6404762101 18895.2726114738 19340.5951802365 19524.2946279181 19471.5621711009 19283.7018859002 19082.5679010552 18896.622043561 18741.1152762439 18631.8390349604 18498.0063113682 18327.735851531
"219" "PT11" 12445.8438781047 12781.1077662396 13125.0366338778 13505.3182179241 13977.634393863 14548.8161223112 15133.2728608672 15637.6034875596 15995.0832226786 16244.9707285044 16475.3113516891 16702.9551223238 16964.7022542293 17264.8801416548 17597.4638181727
"220" "PL63" 8931.92099643612 9358.22808854107 9811.42782121624 10309.0963408653 10882.9813424972 11531.3751065827 12239.2928987928 12970.7299677452 13683.394698251 14419.6786802819 15192.6303520894 15964.14956308 16681.3153063259 17312.9426448064 17910.8361924887
"221" "LV00" 6864.85444253305 7823.63661070712 8820.0420680759 9871.91224612097 10977.8818454317 12093.0796072183 13096.1731774217 13818.9374648278 14157.7596698355 14261.9969984707 14495.765109586 14989.2601422785 15681.3558181116 16464.6442358841 17282.7005634971
"222" "PL11" 8015.89538163673 8484.88476066 8983.33087862138 9527.10891275341 10134.7610997092 10804.4922501013 11528.9453985887 12284.0448198145 13025.0835246472 13773.9073527852 14564.3487799833 15354.4151055509 16107.8178239996 16811.5620129532 17499.4018981955
"223" "EL43" 15534.4297109853 16550.1916690265 17528.44487331 18423.6499030339 19217.7161576668 19840.7690521918 20284.0994163652 20436.4750315928 20221.2077726618 19603.7735093047 18738.2548676279 17842.1307122493 17158.7591289662 16748.7572896161 16471.3409054016
"224" "ES43" 11916.9628612437 12633.5385591219 13363.4001992011 14114.4675542228 14916.5163650564 15749.0075638955 16524.7594645249 17116.7491705058 17425.9922710758 17478.8244881911 17393.4227804363 17243.352188285 17103.2301073413 17024.7375830834 16995.038843815
"225" "CZ04" 11705.0550938771 12356.1044560624 13022.3450032274 13709.9912073817 14389.6823400186 15030.4590794503 15587.0129295861 15993.1619416231 16200.8020980248 16290.9234705949 16360.3877954531 16475.509053424 16628.9391780597 16817.2486543642 17032.3776988524
"226" "ITF4" 15331.3269490035 15461.3832700882 15570.4272793324 15707.6253416813 15910.875457387 16184.8555720328 16484.5035580198 16719.180396224 16832.7264982381 16877.9134122593 16950.2764467662 17052.8847642764 17148.7632958246 17208.4754101613 17258.7823487052
"227" "ITG1" 14952.7023835001 15231.157199803 15485.179634746 15765.3521550004 16108.6284856785 16525.5060070924 16945.1015418455 17260.4509514065 17405.3738505491 17400.0177018215 17343.6701516844 17271.6160143069 17196.1528795885 17102.1197751399 17006.9712678373
"228" "EL64" 18180.875516025 18874.8813496476 19523.9471007062 20087.1516706932 20551.7424249881 20907.0224616592 21118.016090777 21100.6240285465 20783.8644166481 20160.6555521952 19386.4974256371 18607.1851390721 17938.6742064965 17367.7705196551 16811.0920972532
"229" "HU21" 10098.968852887 10804.5701385607 11510.3364077725 12215.7014218906 12870.44511704 13405.8352018429 13789.8681661951 14037.6068676976 14165.7352573602 14264.9201873611 14511.3108687008 14894.6692824022 15370.9476704958 15928.9511898279 16530.1333699656
"230" "ITF3" 15474.4908087244 15717.3090124358 15932.2086867513 16152.5018602853 16422.3471717719 16761.5029622996 17122.1520254734 17398.6366809304 17497.7549242319 17438.5228819903 17320.315892941 17188.3456347007 17052.573242016 16892.8245480808 16728.513667367
"231" "SK03" 8030.14054298682 8621.66236869613 9208.36170752754 9813.9500936118 10492.8011878752 11281.0566362662 12184.0098946732 13097.985357182 13857.8658347307 14394.8564811082 14838.9039165467 15240.7777243007 15661.0228609777 16105.6598472966 16570.9455462203
"232" "PL21" 8020.94545866456 8375.33360279513 8774.37047353938 9234.65142106374 9776.87251976838 10400.1856166832 11091.4429556753 11805.4670819423 12498.4496677739 13189.7076523489 13914.8060280024 14646.9565626936 15341.0020599014 15992.2722730737 16637.5366260742
"233" "HR04" 9807.95808760723 10583.692409546 11358.1534374676 12132.6770918276 12931.2947430865 13740.8094270127 14511.0170204805 15153.1838920424 15560.8136869737 15730.9006278233 15826.708747224 15942.557977357 16072.4948508477 16203.7566239443 16343.9813767594
"234" "ITF6" 13961.3820677971 14193.4316753795 14415.6601521144 14683.2972990934 15033.0672930702 15456.366742943 15891.3014907193 16250.9586995355 16465.8172940127 16538.2028068466 16539.9100036908 16488.6212011035 16379.6331150522 16226.0630693281 16076.2870893137
"235" "EL65" 14172.8097433393 14913.0601456925 15625.6609891113 16280.8730913508 16892.851511908 17462.8116156639 17977.1125255943 18300.0635061685 18315.6358177609 18003.790559759 17485.9871007085 16915.0783195935 16430.159159285 16039.9120315189 15684.1938825456
"236" "RO42" 4939.297390221 5719.61108968498 6525.63720671361 7395.95038452192 8365.02331325078 9435.97662151755 10601.5272078195 11752.635711211 12764.0184174954 13549.9698986822 14190.5417799817 14709.7905028152 15133.2858238066 15485.0310191297 15831.7036331489
"237" "EL41" 12252.0576287814 13190.9679325778 14153.5490157692 15148.9167885381 16113.619318544 17008.3779872802 17775.7350852731 18276.8924250842 18376.9342056312 18024.6418378186 17380.4872596496 16648.9997150766 16021.8304865081 15554.7909019402 15172.1994115279
"238" "PL42" 8909.83425179257 9128.82789883672 9378.24806559407 9683.90880796392 10091.1044913505 10599.7040718839 11178.9997870781 11782.3312229455 12350.3979995663 12890.7267413491 13450.780392772 14015.5056196974 14561.7242251441 15079.7771129791 15598.1293110467
"239" "PL43" 7961.23595308367 8336.04033084246 8749.04695610786 9232.69162345168 9811.5626144685 10441.0175510006 11074.5640365753 11675.1468665599 12209.7805904695 12729.4562591697 13283.6000290511 13852.9250550369 14420.7684874022 14977.9994676164 15544.1641791642
"240" "HR03" 9250.2070254309 10093.9246922184 10945.6092349369 11814.1995787626 12669.3371712817 13462.3915274784 14165.6382149317 14709.3701568243 14981.3781619497 15011.9538140094 14994.3681907932 15039.9797598493 15149.0480781987 15283.435941287 15429.1584520477
"241" "EL52" 13999.7339024938 14807.762379909 15583.8334329253 16310.7476563582 16989.8922957551 17588.9349716462 18109.1605372409 18409.6242502853 18363.9156825667 17940.0845258269 17271.9539625971 16534.9336512761 15892.9206162472 15376.2224976896 14920.2796371827
"242" "EL61" 13132.4531117942 14129.1754382436 15088.7052668059 15937.1820294751 16602.5523155562 17070.8135896381 17391.5549458209 17475.0353038624 17264.8647921892 16756.6478906099 16095.6107121828 15481.9157074685 15068.4276130786 14834.9046524295 14670.1566308451
"243" "PL61" 8173.79448219705 8499.67286589153 8845.74413243448 9232.25350613173 9688.12715009959 10205.1306664733 10776.9293133721 11364.3674422797 11915.98071454 12450.0060007323 13014.1232571095 13584.0114798074 14133.0899438242 14653.3360873888 15163.4329577185
"244" "PL52" 7381.15806809043 7705.67175964995 8081.200160315 8541.85049764712 9108.73797355745 9732.28171033359 10409.5027544939 11116.2570789035 11778.8802157084 12385.1065644299 12974.0496900762 13539.2061073466 14062.2243805282 14550.4800967326 15033.3929421872
"245" "EL63" 12612.2837661504 13607.5780901885 14584.9070116425 15493.0926334982 16315.3719368785 17004.0870815468 17525.1207173657 17747.7015611505 17617.0390149377 17166.71023098 16539.5661191401 15851.7839523235 15261.2104243738 14789.4067967624 14384.1406630613
"246" "SK04" 7329.49596191609 7852.93336269764 8371.65140957261 8904.4614106028 9490.71044831842 10137.0317795532 10819.5449894099 11476.4445782628 12010.7978481807 12393.4409687101 12753.4824536888 13125.080261961 13533.8351597806 13969.3350714877 14431.7542958576
"247" "RO12" 5011.07281185991 5613.36197400275 6229.87948624802 6872.71578285766 7581.18058029399 8382.94906976207 9292.70754961991 10215.8704670636 11027.0190613501 11678.1952970061 12245.1180887423 12774.9951037485 13291.8151150155 13759.5676789347 14223.5519334948
"248" "EL54" 13141.6930458096 13879.8760660663 14579.3881989935 15156.778386691 15595.8934594198 15919.49570557 16151.0044600249 16230.7197447765 16106.7808682127 15770.4119795573 15307.7522891199 14793.675090481 14333.8133109621 13970.8118634076 13661.9055309077
"249" "EL51" 13092.1333338058 13740.9087109629 14358.942754711 14908.9487378871 15392.2090925747 15808.5744527949 16175.1419977571 16443.6369942235 16505.7619893152 16278.2376110775 15804.8625692653 15164.9175558609 14532.9052517644 13960.941528938 13431.8774190618
"250" "RO22" 4391.5643623207 4891.82166400967 5409.42866772732 5963.04360926081 6569.81613756089 7204.8089240966 7879.91405832725 8558.25420185667 9206.16576695634 9812.66449360069 10461.7795990511 11187.5139815929 11997.9858036631 12823.3109906441 13641.9277393319
"251" "PL33" 7026.14191629937 7381.44450724358 7764.5643915799 8190.28774154144 8679.07042670856 9236.92227801496 9873.201858121 10543.3601652046 11159.1359001444 11689.3301373862 12173.2822073528 12604.0386184851 12962.9207260476 13262.6037063472 13553.6954195231
"252" "PL34" 6772.01011798284 7095.21153756057 7422.89133826105 7776.29405519732 8189.00160936068 8666.38887291084 9199.59046050979 9769.11876715382 10323.5517141576 10880.4082200913 11453.4389292597 12011.5291707531 12531.0140449803 13018.3839850293 13491.1671767918
"253" "PL62" 6911.71980134196 7203.83212399895 7526.06927844122 7891.94295661424 8310.79376591286 8777.25144067366 9284.21871268717 9812.23808323613 10328.3770595733 10845.7450556338 11388.9111558207 11927.1252356361 12431.4113856504 12900.4536587325 13359.910286047
"254" "PL32" 6616.06277798503 6935.67190488749 7268.71098731234 7622.90247599999 8010.97506372084 8441.99304708533 8923.26471250855 9439.37945887193 9955.20433105553 10477.3056605199 11035.4170857568 11614.9033395746 12179.4624210607 12722.4077949707 13256.3389386902
"255" "RO11" 4309.86303709748 4972.36073833995 5649.28035364682 6359.46607894811 7129.87725359034 7961.95864428832 8852.37465718243 9707.8763153269 10410.8346966268 10938.3606685348 11377.8315470434 11794.4869411796 12225.1134124431 12643.3796117454 13066.9360440065
"256" "HU33" 8008.12153931938 8471.23138336887 8901.04178112726 9284.85626496443 9625.8116822699 9913.46787803888 10149.2548281034 10348.4476478092 10534.4406800057 10722.8766438925 10987.8877498686 11351.94594531 11791.4611376138 12290.5318829275 12818.6229553804
"257" "PL31" 6541.15309881264 6817.02295191925 7102.30830921583 7419.70100258529 7791.52353443599 8220.94624676264 8712.4957160502 9251.34711930161 9788.67631895177 10331.4436383473 10920.4211898026 11527.3501034965 12104.7041192393 12632.5809602819 13138.325690797
"258" "HU23" 8031.08467029287 8524.31105930147 8980.56390106321 9374.979878843 9717.80545173562 10023.290298221 10302.8352245013 10564.1145890634 10798.349114474 11002.5011890495 11221.7973427906 11469.0639154501 11737.639671934 12025.8131506768 12325.850542603
"259" "RO31" 3924.20932161866 4453.31101796104 4994.53922284442 5583.49068193607 6256.63586524812 7005.08673368294 7826.8935097032 8655.29253838231 9403.21720324115 9990.75408165944 10449.4749984983 10828.4311255534 11168.7576348606 11507.0407183673 11852.865346443
"260" "HU32" 7199.95607249005 7753.41915568157 8258.88926727469 8691.82637076194 9050.26814687191 9349.56005701129 9613.00465908726 9855.97490188518 10091.7629887365 10324.7051386709 10576.4554925204 10848.7153689295 11114.9532077398 11388.8429897637 11681.6661825755
"261" "HU31" 6996.15612800756 7569.97960178326 8112.41809507774 8612.88989112448 9058.82637794452 9419.59656097895 9671.15722519777 9818.32970581435 9886.55018201039 9930.32208003732 10038.3007970249 10230.2901972969 10503.9660176531 10868.1575633258 11283.0595767229
"262" "RO41" 3988.98333908685 4468.24365474588 4949.26663615102 5470.89596428902 6032.09265836249 6636.47438328778 7314.52397864326 8010.88838268124 8651.89069707111 9194.11188225327 9681.83038713674 10128.26675947 10533.5486850597 10893.2811681972 11245.7014235644
"263" "BG33" 5058.81355791783 5472.63187085534 5925.040014526 6427.00672032609 6985.49431732776 7587.14405935096 8188.9181094432 8717.83558115585 9102.68869052936 9333.41596061925 9527.52572399633 9749.17975953233 10010.1357302596 10298.2825376852 10615.8873664749
"264" "BG34" 5407.555304914 5760.86433506028 6160.96451642032 6628.90870659823 7143.99544057089 7664.89786025944 8143.24983709368 8568.30158486192 8922.38334341746 9192.8970990357 9443.66350304524 9723.63967092898 10042.7965576826 10375.3227709531 10720.5594691582
"265" "RO21" 3425.6163608438 3824.96705663028 4220.21913468176 4619.27924820238 5042.8189888472 5508.42526855891 6026.83396106464 6559.43289712211 7047.31647371868 7454.06982430218 7831.70744652544 8223.59266615295 8652.01561750515 9071.49160831798 9492.21344752655
"266" "BG32" 4641.20117245038 5071.84529748097 5479.8972349195 5847.26954957696 6207.0912486772 6568.92821151178 6909.21171758389 7209.34453255485 7433.25554727256 7591.37852737612 7768.82635094104 8020.09133166265 8340.65356708571 8706.77854168897 9104.22716921743
"267" "BG42" 4070.34290923023 4541.67577424458 5017.75377378208 5512.65391848678 6021.61261519757 6521.84164379546 6987.09476572986 7387.63107944288 7695.77452085989 7917.82805319536 8108.7707163262 8288.72906161806 8460.4263258244 8612.38909583978 8755.47574642686
"268" "BG31" 4918.43766249093 5207.974488152 5494.56128781453 5773.97211737563 6058.85122668213 6350.00732680072 6622.83293252897 6860.71938637633 7027.40476164761 7124.91202982741 7230.87940053671 7386.95915862411 7581.86288485233 7806.38869460424 8054.23664168634
